"document_id","text","label_id" 
"874","Hey Noel,

Here's the dial-in info:

Or iPhone one-tap :

US: +16465588656,,6609394688# or +16699006833,,6609394688#

Or Telephone:

Dial(for higher quality, dial a number based on your current location):

US: +1 646 558 8656 or +1 669 900 6833

Israel: +972 (0) 3 978 6688","6"
"875","Hi Matthew,

How much work would be involved on NAI's side for this pilot? I'm curious of the time that it will take up for our team.

If you'd like to setup a call to discuss specifics regarding the pilot, that's fine also.","5"
"876","Margarita, can you please check in with the team? If they cannot agree or respond either way, we will schedule a call to start the pilot on Thursday of next week. It is optional for our sales people, Without cost, and shows service promise to me, so I see no issue.","5"
"877","Hey James,

I know that we were targeting today for either some additional questions or to get something on the calendar to kick off a pilot for your team so I wanted to follow up. Should we find time next week to start the pilot? Let me know if you have any questions I can answer prior to setting that up. Thank you!","5"
"878","Gotcha. Thanks.","6"
"879","Definitely. We can't guarantee roadmaps but our team has historically been on point and we're targeting end of Q3/beginning of Q4 for it to be released at this point.","5"
"880","Feeling good on 2019 for that?","6"
"881","Ahh OK. We can still record and analyze their calls just fine but won't be able to push data to a custom object for the time being.","6"
"882","We have a partnership team that work out of a custom object.","6"
"883","Hey Adrien,

Right now we can push back information to Opportunities, Leads and Accounts: both standard fields and custom fields.

Custom objects are coming and are scheduled to be released before EOY. What would be the use case for you? Maybe there's another way we can get what you need.","6"
"884","Hi, Matthew.

Thanks for your email.

One quick question: can we map to custom Objects, or only to Opps and Leads?

Best regards,","5"
"885","Thanks Justin, I appreciate it. Hope you have a great weekend as well and speak soon!","6"
"886","Hey Mark,

Happy Friday! I wanted to check in to see if you've heard anything back from your Hubspot contractor? Wanted to see if we could turn or Tuesday discussion into a set up cal with Ryanl if possible. Thanks!","6"
"887","Thank you Matt. I sent to our head of data, Shai in TLV. I keep you posted on what I hear from him.

Have a great weekend!","6"
"888","Hey Jonathan,

I wanted to follow up on the contract to see if you've had a moment to check it out. If so, do you think it will be possible to sign today? Just want to ensure we can start the pilot on Monday. If it's easier, we can also get things signed on our upcoming call. Benefit of signing today would be to ensure we have the full 30 minutes dedicated to the pilot setup. If you have any questions, I'm happy to answer those for you. Speak soon!","5"
"889","So when I turn ""Lock to Element"" on -- it actually makes the Tab disappear completely.","5"
"890","Hey Eric,

Can you please share whatever forms are required for vendor onboarding? I believe you mentioned that we'd need to complete a security questionnaire.

Thanks,--","5"
"891","[productboard] You've been mentioned in a note discussion: Zendesk ticket #1550

Eilon Reshef mentioned you in a note discussion: Zendesk ticket #1550

@ryandeforest is there an indication that proximity search would indeed address the issue or is it a hypothesis? Are there examples where we miss today and would catch using a different search phrase?

View note Unfollow Reply to this email to add comment

Made by productboard, Inc | We're hiring! | 392 Staten Ave | Oakland, CA | 94610","5"
"892","[productboard] You've been mentioned in a note discussion: Zendesk ticket #1543

Eilon Reshef mentioned you in a note discussion: Zendesk ticket #1543

@ryandeforest not sure I understand the issue - is this a real issue or just misconfiguration?

View note Unfollow Reply to this email to add comment

Made by productboard, Inc | We're hiring! | 392 Staten Ave | Oakland, CA | 94610","5"
"893","Hey, Greg,

You should probably check your email triggers.

I’ve provided you times you can reach out to me, and although you’ve tried twice, it hasn’t been within those times I was available.

I signed up for your next webinar on May 2, but this auto-email doesn’t reflect that.","5"
"894","Hi Matt,

Hope all is well.

Following up on your note above, do you have a few minutes free this afternoon to hop on a call to get set up with Gong?

Look forward to talking soon.

Best,","6"
"895","Hi Julia,

Thanks for reaching out. We typically set aside 45-minutes for the demos - would this still work at xxtime on Friday?

Will do!

Best,","5"
"896","Hey Greg,

I want to bring my VP of BD on the call as well - we are both free for 30 minutes at xxtime on Friday. Does that work for you?

Warmly,","5"
